doi,paper_id,doi_source,doi_conflict,first_page_doi,prior_doi,title_best,prior_title,filename_title_guess,journal_best,year_best,authors_best,source_set,prior_publisher_group,prior_access_classification,prior_document_type,file_name,relative_path,page_count,file_size_mb,metadata_prior_match_score
10.1002/cctc.201902273,96bbdbecda7d53bf,first_page_doi,FALSE,10.1002/cctc.201902273,10.1002/cctc.201902273,Tuning the Facet Proportion of Co2C Nanoprisms for Fischer-Tropsch Synthesis to Olefins,Tuning the Facet Proportion of Co2C Nanoprisms for Fischer-Tropsch Synthesis to Olefins,Tuning the Facet Proportion of Co2C Nanoprisms for Fischer Tropsch Synthesis to Olefins,CHEMCATCHEM,2020,"An, Yunlei; Lin, Tiejun; Gong, Kun; Wang, Xinxing; Zhong, Liangshu; Wang, Hui; Sun, Yuhan",non_OA,Wiley,PERMISSION_REQUIRED,Article,An_2020_Tuning_the_Facet_Proportion_of_Co2C_Nanoprisms_for_Fischer_Tropsch_Synthesis_to_Olefins_3442c1624b.pdf,non_OA/non-OA/An_2020_Tuning_the_Facet_Proportion_of_Co2C_Nanoprisms_for_Fischer_Tropsch_Synthesis_to_Olefins_3442c1624b.pdf,9,1.023,1
10.1021/acscatal.0c01121,c15e1247ed143b6b,first_page_doi,FALSE,10.1021/acscatal.0c01121,10.1021/acscatal.0c01121,Tuning the Metal-Support Interaction and Enhancing the Stability of Titania-Supported Cobalt Fischer-Tropsch Catalysts via Carbon Nitride Coating,Tuning the Metal-Support Interaction and Enhancing the Stability of Titania-Supported Cobalt Fischer-Tropsch Catalysts via Carbon Nitride Coating,Tuning the Metal Support Interaction and Enhancing the Stability of Titania Supported Cobalt Fischer Tropsch C,ACS CATALYSIS,2020,"Hong, Jingping; Wang, Bo; Xiao, Guiqin; Wang, Ning; Zhang, Yuhua; Khodakov, Andrei Y.; Li, Jinlin",non_OA,ACS,PERMISSION_REQUIRED,Article,Hong_2020_Tuning_the_Metal_Support_Interaction_and_Enhancing_the_Stability_of_Titania_Supported_Cobalt_Fischer_Tropsch_C_e70b5c297b.pdf,non_OA/non-OA/Hong_2020_Tuning_the_Metal_Support_Interaction_and_Enhancing_the_Stability_of_Titania_Supported_Cobalt_Fischer_Tropsch_C_e70b5c297b.pdf,13,12.902,0.928
10.1007/s10853-020-04612-8,cc8e758a1dca0c33,first_page_doi,FALSE,10.1007/s10853-020-04612-8,10.1007/s10853-020-04612-8,Tuning the interfaces of Co-Co2C with sodium and its relation to the higher alcohol production in Fischer-Tropsch synthesis,Tuning the interfaces of Co-Co2C with sodium and its relation to the higher alcohol production in Fischer-Tropsch synthesis,Tuning the interfaces of Co Co2C with sodium and its relation to the higher alcohol production in Fischer Trop,JOURNAL OF MATERIALS SCIENCE,2020,"Liu, Yang; He, Shun; Yang, Ruoou; Sun, Fanfei; Yang, Yuqi; Mei, Bingbao; Kang, Jincan; Wu, Dongshuang; Jiang, Zheng",non_OA,Springer_Nature,PERMISSION_REQUIRED,Article,Liu_2020_Tuning_the_interfaces_of_Co_Co2C_with_sodium_and_its_relation_to_the_higher_alcohol_production_in_Fischer_Trop_bb18102a84.pdf,non_OA/non-OA/Liu_2020_Tuning_the_interfaces_of_Co_Co2C_with_sodium_and_its_relation_to_the_higher_alcohol_production_in_Fischer_Trop_bb18102a84.pdf,11,1.931,0.945
10.1021/jacs.1c08202,a26165a3b224a375,first_page_doi,FALSE,10.1021/jacs.1c08202,10.1021/jacs.1c08202,A Crystalline Iron Terminal Methylidene,A Crystalline Iron Terminal Methylidene,A Crystalline Iron Terminal Methylidene,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,2021,"Aghazada, Sadig; Munz, Dominik; Heinemann, Frank W.; Scheurer, Andreas; Meyer, Karsten",non_OA,ACS,PERMISSION_REQUIRED,Article,Aghazada_2021_A_Crystalline_Iron_Terminal_Methylidene_f989457ca0.pdf,non_OA/non-OA/Aghazada_2021_A_Crystalline_Iron_Terminal_Methylidene_f989457ca0.pdf,7,2.683,1
10.1002/slct.202102614,499e75a6954d0555,first_page_doi,FALSE,10.1002/slct.202102614,10.1002/slct.202102614,A Hydrophilic Supported Fe3O4 Catalyst with Enhanced Light Olefins Selectivity in the Fischer-Tropsch Synthesis,A Hydrophilic Supported Fe3O4 Catalyst with Enhanced Light Olefins Selectivity in the Fischer-Tropsch Synthesis,A Hydrophilic Supported Fe3O4 Catalyst with Enhanced Light Olefins Selectivity in the Fischer Tropsch Synthesi,CHEMISTRYSELECT,2021,"Ma, Long; Zhang, Yuxi; Gao, Xinhua; Atchimarungsri, Thachapan; Ma, Qingxiang; Zhang, Jianli; Zhang, Xingjun; Li, Caihu; Zhao, Tian-Sheng",non_OA,Wiley,PERMISSION_REQUIRED,Article,Ma_2021_A_Hydrophilic_Supported_Fe3O4_Catalyst_with_Enhanced_Light_Olefins_Selectivity_in_the_Fischer_Tropsch_Synthesi_e552effaad.pdf,non_OA/non-OA/Ma_2021_A_Hydrophilic_Supported_Fe3O4_Catalyst_with_Enhanced_Light_Olefins_Selectivity_in_the_Fischer_Tropsch_Synthesi_e552effaad.pdf,7,2.603,0.995
10.1002/solr.202000488,c371476fe01b5664,first_page_doi,FALSE,10.1002/solr.202000488,10.1002/solr.202000488,A Metal-Segregation Approach to Generate CoMn Alloy for Enhanced Photothermal Conversion of Syngas to Light Olefins,A Metal-Segregation Approach to Generate CoMn Alloy for Enhanced Photothermal Conversion of Syngas to Light Olefins,A Metal Segregation Approach to Generate CoMn Alloy for Enhanced Photothermal Conversion of Syngas to Light Ol,SOLAR RRL,2021,"Li, Ruizhe; Li, Yuan; Li, Zhenhua; Wei, Weiqin; Ouyang, Shuxin; Yuan, Hong; Zhang, Tierui",non_OA,Wiley,PERMISSION_REQUIRED,Article,Li_2021_A_Metal_Segregation_Approach_to_Generate_CoMn_Alloy_for_Enhanced_Photothermal_Conversion_of_Syngas_to_Light_Ol_84e3f79d18.pdf,non_OA/non-OA/Li_2021_A_Metal_Segregation_Approach_to_Generate_CoMn_Alloy_for_Enhanced_Photothermal_Conversion_of_Syngas_to_Light_Ol_84e3f79d18.pdf,8,3.357,0.977
10.1002/cctc.202001897,d9965d986259c33e,first_page_doi,FALSE,10.1002/cctc.202001897,10.1002/cctc.202001897,A Spectroscopic Study of Supported-Phosphate-Catalysts (SPCs): Evidence of Surface-mediated Hydrogen-Transfer,A Spectroscopic Study of Supported-Phosphate-Catalysts (SPCs): Evidence of Surface-mediated Hydrogen-Transfer,A Spectroscopic Study of Supported Phosphate Catalysts SPCs Evidence of Surface mediated Hydrogen Transfer,CHEMCATCHEM,2021,"Kiani, Daniyal; Baltrusaitis, Jonas",non_OA,Wiley,PERMISSION_REQUIRED,Article,Kiani_2021_A_Spectroscopic_Study_of_Supported_Phosphate_Catalysts_SPCs_Evidence_of_Surface_mediated_Hydrogen_Transfer_aec1176373.pdf,non_OA/non-OA/Kiani_2021_A_Spectroscopic_Study_of_Supported_Phosphate_Catalysts_SPCs_Evidence_of_Surface_mediated_Hydrogen_Transfer_aec1176373.pdf,10,1.151,1
10.1002/er.6886,576b7905576d3a3d,first_page_doi,FALSE,10.1002/er.6886,10.1002/er.6886,"A highly carbon-efficient and techno-economically optimized process for the renewable-assisted synthesis of gas to liquid fuels, ammonia, and urea products","A highly carbon-efficient and techno-economically optimized process for the renewable-assisted synthesis of gas to liquid fuels, ammonia, and urea products",A highly carbon efficient and techno economically optimized process for the renewable assisted synthesis of ga,INTERNATIONAL JOURNAL OF ENERGY RESEARCH,2021,"Ziaei, Mohammad; Panahi, Mehdi; Fanaei, Mohammad Ali; Rafiee, Ahmad; Khalilpour, Kaveh",non_OA,Wiley,PERMISSION_REQUIRED,Article,Ziaei_2021_A_highly_carbon_efficient_and_techno_economically_optimized_process_for_the_renewable_assisted_synthesis_of_ga_4c6ae64b30.pdf,non_OA/non-OA/Ziaei_2021_A_highly_carbon_efficient_and_techno_economically_optimized_process_for_the_renewable_assisted_synthesis_of_ga_4c6ae64b30.pdf,21,4.354,0.928
10.1007/s11144-021-02046-0,7c3b3668b3d945cf,first_page_doi,FALSE,10.1007/s11144-021-02046-0,10.1007/s11144-021-02046-0,A simple and low cost method for the synthesis of metallic cobalt nanoparticles without further reduction as an effective catalyst for Fischer-Tropsch Synthesis,A simple and low cost method for the synthesis of metallic cobalt nanoparticles without further reduction as an effective catalyst for Fischer-Tropsch Synthesis,A simple and low cost method for the synthesis of metallic cobalt nanoparticles without further reduction as a,REACTION KINETICS MECHANISMS AND CATALYSIS,2021,"Eshraghi, Amir; Mirzaei, Ali Akbar; Rahimi, Rahbar; Atashi, Hossein",non_OA,Springer_Nature,PERMISSION_REQUIRED,Article,Eshraghi_2021_A_simple_and_low_cost_method_for_the_synthesis_of_metallic_cobalt_nanoparticles_without_further_reduction_as_a_d080f3eaf9.pdf,non_OA/non-OA/Eshraghi_2021_A_simple_and_low_cost_method_for_the_synthesis_of_metallic_cobalt_nanoparticles_without_further_reduction_as_a_d080f3eaf9.pdf,15,1.244,0.928
10.1039/d0ta12423k,da858d910e4b22a2,first_page_doi,FALSE,10.1039/d0ta12423k,10.1039/d0ta12423k,Activated carbon templated synthesis of hierarchical zeolite Y-encapsulated iron catalysts for enhanced gasoline selectivity in CO hydrogenation,Activated carbon templated synthesis of hierarchical zeolite Y-encapsulated iron catalysts for enhanced gasoline selectivity in CO hydrogenation,Activated carbon templated synthesis of hierarchical zeolite Y encapsulated iron catalysts for enhanced gasoli,JOURNAL OF MATERIALS CHEMISTRY A,2021,"Liu, Heyang; Fu, Yajie; Li, Mingquan; Wang, Jiayuan; Noreen, Aqsa; Maturura, Elton; Gao, Xinhua; Yang, Ruiqin; Amoo, Cederick Cyril; Xing, Chuang",non_OA,RSC,PERMISSION_REQUIRED,Article,Liu_2021_Activated_carbon_templated_synthesis_of_hierarchical_zeolite_Y_encapsulated_iron_catalysts_for_enhanced_gasoli_0264c8d386.pdf,non_OA/non-OA/Liu_2021_Activated_carbon_templated_synthesis_of_hierarchical_zeolite_Y_encapsulated_iron_catalysts_for_enhanced_gasoli_0264c8d386.pdf,11,1.567,0.928
10.1007/s10562-021-03602-y,058ac41f051a4867,first_page_doi,FALSE,10.1007/s10562-021-03602-y,10.1007/s10562-021-03602-y,Alcohol Synthesis via Fischer-Tropsch Synthesis over Activated Carbon Supported Alkaline Earth Modified Cobalt Catalyst,Alcohol Synthesis via Fischer-Tropsch Synthesis over Activated Carbon Supported Alkaline Earth Modified Cobalt Catalyst,Alcohol Synthesis via Fischer Tropsch Synthesis over Activated Carbon Supported Alkaline Earth Modified Cobalt,CATALYSIS LETTERS,2021,"Du, Hong; Jiang, Miao; Zhao, Ziang; Li, Yihui; Liu, Tao; Zhu, Hejun; Zhang, Z. Conrad; Ding, Yunjie",non_OA,Springer_Nature,PERMISSION_REQUIRED,Article,Du_2021_Alcohol_Synthesis_via_Fischer_Tropsch_Synthesis_over_Activated_Carbon_Supported_Alkaline_Earth_Modified_Cobalt_2d9079f8ba.pdf,non_OA/non-OA/Du_2021_Alcohol_Synthesis_via_Fischer_Tropsch_Synthesis_over_Activated_Carbon_Supported_Alkaline_Earth_Modified_Cobalt_2d9079f8ba.pdf,7,1.589,0.964
10.1021/acs.jpca.2c06805,3fb769ea019d1739,first_page_doi,TRUE,10.1021/acs.jpca.2c06805,10.1007/s11244-021-01428-x,CO2 Reforming of CH4 on Mesoporous Alumina-Supported Cobalt Catalyst: Optimization of Lanthana Promoter Loading,CO2 Reforming of CH4 on Mesoporous Alumina-Supported Cobalt Catalyst: Optimization of Lanthana Promoter Loading,CO2 Reforming of CH4 on Mesoporous Alumina Supported Cobalt Catalyst Optimization of Lanthana Promoter Loading,TOPICS IN CATALYSIS,2021,"Tran, Ngoc Thang; Kumar, P. Senthil; Van Le, Quyet; Van Cuong, Nguyen; Phuong, Pham T. T.; Jalil, A. A.; Sharma, Gaurav; Kumar, Amit; Sharma, Ajit; Ayodele, Bamidele Victor; Abidin, Sumaiya Zainal; Vo, Dai-Viet N.",non_OA,Springer_Nature,PERMISSION_REQUIRED,Article,Tran_2021_CO2_Reforming_of_CH4_on_Mesoporous_Alumina_Supported_Cobalt_Catalyst_Optimization_of_Lanthana_Promoter_Loading_320ce7f81b.pdf,non_OA/non-OA/Tran_2021_CO2_Reforming_of_CH4_on_Mesoporous_Alumina_Supported_Cobalt_Catalyst_Optimization_of_Lanthana_Promoter_Loading_320ce7f81b.pdf,10,4.666,1
10.1039/d1cy00654a,db6f2a562d98cad3,first_page_doi,FALSE,10.1039/d1cy00654a,10.1039/d1cy00654a,Carburized cobalt catalyst for the Fischer-Tropsch synthesis,Carburized cobalt catalyst for the Fischer-Tropsch synthesis,Carburized cobalt catalyst for the Fischer Tropsch synthesis,CATALYSIS SCIENCE & TECHNOLOGY,2021,"Shen, Xianfeng; Luo, Dan; Ma, Chenwei; Suo, HaiYun; Yan, Lai; Zhang, Tianfu; Liu, Xi; Wen, Xiaodong; Li, Yongwang; Yang, Yong",non_OA,RSC,PERMISSION_REQUIRED,Article,Shen_2021_Carburized_cobalt_catalyst_for_the_Fischer_Tropsch_synthesis_a9bca12ce3.pdf,non_OA/non-OA/Shen_2021_Carburized_cobalt_catalyst_for_the_Fischer_Tropsch_synthesis_a9bca12ce3.pdf,9,1.364,1
10.1007/s10562-021-03580-1,b2c0532a6b4fd1ad,first_page_doi,FALSE,10.1007/s10562-021-03580-1,10.1007/s10562-021-03580-1,Catalyst Deactivation Rate During Hydrogenation of CO2 to Longer-Chained Hydrocarbons Over 6 wt% Potassium-Promoted Co/Al2O3 Catalyst,Catalyst Deactivation Rate During Hydrogenation of CO2 to Longer-Chained Hydrocarbons Over 6 wt% Potassium-Promoted Co/Al2O3 Catalyst,Catalyst Deactivation Rate During Hydrogenation of CO2 to Longer Chained Hydrocarbons Over 6 wt Potassium Prom,CATALYSIS LETTERS,2021,"Khangale, Phathutshedzo R.; Meijboom, Reinout; Jalama, Kalala",non_OA,Springer_Nature,PERMISSION_REQUIRED,Article,Khangale_2021_Catalyst_Deactivation_Rate_During_Hydrogenation_of_CO2_to_Longer_Chained_Hydrocarbons_Over_6_wt_Potassium_Prom_719ea275ba.pdf,non_OA/non-OA/Khangale_2021_Catalyst_Deactivation_Rate_During_Hydrogenation_of_CO2_to_Longer_Chained_Hydrocarbons_Over_6_wt_Potassium_Prom_719ea275ba.pdf,8,0.889,0.928
10.1007/s13399-021-01981-1,4b2712f7ad76bf31,first_page_doi,FALSE,10.1007/s13399-021-01981-1,10.1007/s13399-021-01981-1,Catalysts and their role in biomass gasification and tar abetment: a review,Catalysts and their role in biomass gasification and tar abetment: a review,Catalysts and their role in biomass gasification and tar abetment a review,BIOMASS CONVERSION AND BIOREFINERY,2021,"Narnaware, Sunil L.; Panwar, N. L.",non_OA,Springer_Nature,PERMISSION_REQUIRED,Review; Early Access,Narnaware_2021_Catalysts_and_their_role_in_biomass_gasification_and_tar_abetment_a_review_d9f72313c5.pdf,non_OA/non-OA/Narnaware_2021_Catalysts_and_their_role_in_biomass_gasification_and_tar_abetment_a_review_d9f72313c5.pdf,31,1.796,1
10.1007/s10562-020-03294-w,f02debc93a093ad2,first_page_doi,FALSE,10.1007/s10562-020-03294-w,10.1007/s10562-020-03294-w,Chemical Transient Kinetics in Studies of the Fischer-Tropsch Reaction and Beyond,Chemical Transient Kinetics in Studies of the Fischer-Tropsch Reaction and Beyond,Chemical Transient Kinetics in Studies of the Fischer Tropsch Reaction and Beyond,CATALYSIS LETTERS,2021,"Raub, Andrew; Karroum, Hafsa; Athariboroujeny, Motahare; Kruse, Norbert",non_OA,Springer_Nature,PERMISSION_REQUIRED,Article,Raub_2021_Chemical_Transient_Kinetics_in_Studies_of_the_Fischer_Tropsch_Reaction_and_Beyond_505219bdef.pdf,non_OA/non-OA/Raub_2021_Chemical_Transient_Kinetics_in_Studies_of_the_Fischer_Tropsch_Reaction_and_Beyond_505219bdef.pdf,14,1.318,1
10.1021/acs.iecr.0c05504,103612493929c187,first_page_doi,FALSE,10.1021/acs.iecr.0c05504,10.1021/acs.iecr.0c05504,Co-Al Spinel as an Efficient Support for Co-Based Fischer-Tropsch Catalyst: The Effect of Metal-Support Interaction,Co-Al Spinel as an Efficient Support for Co-Based Fischer-Tropsch Catalyst: The Effect of Metal-Support Interaction,Co Al Spinel as an Efficient Support for Co Based Fischer Tropsch Catalyst The Effect of Metal Support Interac,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,2021,"Zhao, Min; Zhao, Ziang; Lyu, Yuan; Lu, Wei; Jin, Ming; Liu, Tao; Zhu, Hejun; Ding, Yunjie",non_OA,ACS,PERMISSION_REQUIRED,Article,Zhao_2021_Co_Al_Spinel_as_an_Efficient_Support_for_Co_Based_Fischer_Tropsch_Catalyst_The_Effect_of_Metal_Support_Interac_c5499ec975.pdf,non_OA/non-OA/Zhao_2021_Co_Al_Spinel_as_an_Efficient_Support_for_Co_Based_Fischer_Tropsch_Catalyst_The_Effect_of_Metal_Support_Interac_c5499ec975.pdf,12,5.291,0.981
10.1002/jctb.6722,b80ef940dd0277d6,first_page_doi,FALSE,10.1002/jctb.6722,10.1002/jctb.6722,Co-Ni-P-B catalyzed hydroformylation of long linear α olefins,Co-Ni-P-B catalyzed hydroformylation of long linear α olefins,Co Ni P B catalyzed hydroformylation of long linear olefins,JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY,2021,"Guo, Jing; He, Xiaofei; Fan, Subing; Gao, Xinhua; Zhang, Jianli; Ma, Qingxiang; Zhao, Tian-Sheng",non_OA,Wiley,PERMISSION_REQUIRED,Article,Guo_2021_Co_Ni_P_B_catalyzed_hydroformylation_of_long_linear_olefins_e733b5ab77.pdf,non_OA/non-OA/Guo_2021_Co_Ni_P_B_catalyzed_hydroformylation_of_long_linear_olefins_e733b5ab77.pdf,7,0.92,1
10.1021/jp503756g,baf703bf775b3efe,first_page_doi,TRUE,10.1021/jp503756g,10.1007/s11144-021-02071-z,Co-Ru/MCM-22 catalysts for application in Fischer-Tropsch synthesis,Co-Ru/MCM-22 catalysts for application in Fischer-Tropsch synthesis,Co Ru MCM 22 catalysts for application in Fischer Tropsch synthesis,REACTION KINETICS MECHANISMS AND CATALYSIS,2021,"Lima, Welington Siqueira; de Paula, Gustavo Medeiros; Rocha de Paula, Luana do Nascimento; Leite Quintela, Paulo Henrique; Narciso Fernandes, Fabiano Andre; Freire Rodrigues, Meiry Glaucia",non_OA,Springer_Nature,PERMISSION_REQUIRED,Article,Lima_2021_Co_Ru_MCM_22_catalysts_for_application_in_Fischer_Tropsch_synthesis_b61bf1e1ee.pdf,non_OA/non-OA/Lima_2021_Co_Ru_MCM_22_catalysts_for_application_in_Fischer_Tropsch_synthesis_b61bf1e1ee.pdf,9,3.344,1
10.1021/acsanm.1c01122,bd89e8fca497f4b7,first_page_doi,FALSE,10.1021/acsanm.1c01122,10.1021/acsanm.1c01122,Co3O4 Nanowire Arrays Grown on Carbon Nanotube-Based Films for Fischer-Tropsch Synthesis,Co3O4 Nanowire Arrays Grown on Carbon Nanotube-Based Films for Fischer-Tropsch Synthesis,Co3O4 Nanowire Arrays Grown on Carbon Nanotube Based Films for Fischer Tropsch Synthesis,ACS APPLIED NANO MATERIALS,2021,"Xing, Xixi; Chen, Sufang; Wang, Cun-wen; Lyu, Renliang; Zhang, Daohong; Zhang, Yuhua; Liu, Chengchao; Li, Jinlin; Hong, Jingping",non_OA,ACS,PERMISSION_REQUIRED,Article,Xing_2021_Co3O4_Nanowire_Arrays_Grown_on_Carbon_Nanotube_Based_Films_for_Fischer_Tropsch_Synthesis_c0518520a2.pdf,non_OA/non-OA/Xing_2021_Co3O4_Nanowire_Arrays_Grown_on_Carbon_Nanotube_Based_Films_for_Fischer_Tropsch_Synthesis_c0518520a2.pdf,9,4.35,1
10.1021/acs.accounts.0c00883,706c9b7639f1dd75,first_page_doi,FALSE,10.1021/acs.accounts.0c00883,10.1021/acs.accounts.0c00883,Cobalt Carbide Nanocatalysts for Efficient Syngas Conversion to Value-Added Chemicals with High Selectivity,Cobalt Carbide Nanocatalysts for Efficient Syngas Conversion to Value-Added Chemicals with High Selectivity,Cobalt Carbide Nanocatalysts for Efficient Syngas Conversion to Value Added Chemicals with High Selectivity,ACCOUNTS OF CHEMICAL RESEARCH,2021,"Lin, Tiejun; Yu, Fei; An, Yunlei; Qin, Tingting; Li, Liusha; Gong, Kun; Zhong, Liangshu; Sun, Yuhan",non_OA,ACS,PERMISSION_REQUIRED,Review,Lin_2021_Cobalt_Carbide_Nanocatalysts_for_Efficient_Syngas_Conversion_to_Value_Added_Chemicals_with_High_Selectivity_59b4652b4e.pdf,non_OA/non-OA/Lin_2021_Cobalt_Carbide_Nanocatalysts_for_Efficient_Syngas_Conversion_to_Value_Added_Chemicals_with_High_Selectivity_59b4652b4e.pdf,11,5.498,1
10.1021/acsanm.1c00177,7d159fa722c4bc96,first_page_doi,FALSE,10.1021/acsanm.1c00177,10.1021/acsanm.1c00177,Cobalt Nanoparticle-Decorated LDH/ZIF-Derived Porous Nanoplatelets for Fischer-Tropsch Synthesis,Cobalt Nanoparticle-Decorated LDH/ZIF-Derived Porous Nanoplatelets for Fischer-Tropsch Synthesis,Cobalt Nanoparticle Decorated LDH ZIF Derived Porous Nanoplatelets for Fischer Tropsch Synthesis,ACS APPLIED NANO MATERIALS,2021,"Luo, Mingsheng; Li, Min; Lu, Baozhong; Liu, Qinglong; Di, Zuoxing; Guo, Lin",non_OA,ACS,PERMISSION_REQUIRED,Article,Luo_2021_Cobalt_Nanoparticle_Decorated_LDH_ZIF_Derived_Porous_Nanoplatelets_for_Fischer_Tropsch_Synthesis_c8f34b752e.pdf,non_OA/non-OA/Luo_2021_Cobalt_Nanoparticle_Decorated_LDH_ZIF_Derived_Porous_Nanoplatelets_for_Fischer_Tropsch_Synthesis_c8f34b752e.pdf,8,5.586,1
10.1002/cctc.202101053,e468b340f1ec8188,first_page_doi,FALSE,10.1002/cctc.202101053,10.1002/cctc.202101053,Cobalt-based Nanoreactors in Combined Fischer-Tropsch Synthesis and Hydroprocessing: Effects on Methane and CO2 Selectivity,Cobalt-based Nanoreactors in Combined Fischer-Tropsch Synthesis and Hydroprocessing: Effects on Methane and CO2 Selectivity,Cobalt based Nanoreactors in Combined Fischer Tropsch Synthesis and Hydroprocessing Effects on Methane and CO2,CHEMCATCHEM,2021,"Strass-Eifert, Angela; Sheppard, Thomas L.; Becker, Henning; Friedland, Jens; Zimina, Anna; Grunwaldt, Jan-Dierk; Guettel, Robert",non_OA,Wiley,PERMISSION_REQUIRED,Article,Strass_Eifert_2021_Cobalt_based_Nanoreactors_in_Combined_Fischer_Tropsch_Synthesis_and_Hydroprocessing_Effects_on_Methane_and_CO2_eb77c3a278.pdf,non_OA/non-OA/Strass_Eifert_2021_Cobalt_based_Nanoreactors_in_Combined_Fischer_Tropsch_Synthesis_and_Hydroprocessing_Effects_on_Methane_and_CO2_eb77c3a278.pdf,12,2.199,0.951
10.1039/d0cy01759k,5d37a38f17bc9271,first_page_doi,FALSE,10.1039/d0cy01759k,10.1039/d0cy01759k,Conversion of syngas into light olefins over bifunctional ZnCeZrO/SAPO-34 catalysts: regulation of the surface oxygen vacancy concentration and its relation to the catalytic performance,Conversion of syngas into light olefins over bifunctional ZnCeZrO/SAPO-34 catalysts: regulation of the surface oxygen vacancy concentration and its relation to the catalytic performance,Conversion of syngas into light olefins over bifunctional ZnCeZrO SAPO 34 catalysts regulation of the surface,CATALYSIS SCIENCE & TECHNOLOGY,2021,"Luo, Yaoya; Wang, Sen; Guo, Shujia; Yuan, Kai; Wang, Hao; Dong, Mei; Qin, Zhangfeng; Fan, Weibin; Wang, Jianguo",non_OA,RSC,PERMISSION_REQUIRED,Article,Luo_2021_Conversion_of_syngas_into_light_olefins_over_bifunctional_ZnCeZrO_SAPO_34_catalysts_regulation_of_the_surface_52b2ba1d08.pdf,non_OA/non-OA/Luo_2021_Conversion_of_syngas_into_light_olefins_over_bifunctional_ZnCeZrO_SAPO_34_catalysts_regulation_of_the_surface_52b2ba1d08.pdf,11,5.493,0.928
10.1007/s12649-020-01146-7,64266b4fd901c795,first_page_doi,FALSE,10.1007/s12649-020-01146-7,10.1007/s12649-020-01146-7,Deoxygenation of Methyl Oleate and Commercial Biodiesel Over W and Ni-W Catalysts,Deoxygenation of Methyl Oleate and Commercial Biodiesel Over W and Ni-W Catalysts,Deoxygenation of Methyl Oleate and Commercial Biodiesel Over W and Ni W Catalysts,WASTE AND BIOMASS VALORIZATION,2021,"Dhillon, Gagandeep Singh; Vasudevan, Palligarnai T.",non_OA,Springer_Nature,PERMISSION_REQUIRED,Article,Dhillon_2021_Deoxygenation_of_Methyl_Oleate_and_Commercial_Biodiesel_Over_W_and_Ni_W_Catalysts_d7befee710.pdf,non_OA/non-OA/Dhillon_2021_Deoxygenation_of_Methyl_Oleate_and_Commercial_Biodiesel_Over_W_and_Ni_W_Catalysts_d7befee710.pdf,8,0.701,1
10.1007/s10562-020-03505-4,e24309c325f124e4,first_page_doi,TRUE,10.1007/s10562-020-03505-4,10.1007/s10853-021-06457-1,Design of ruthenium-zeolite nanocomposites for enhanced hydrocarbon synthesis from syngas,Design of ruthenium-zeolite nanocomposites for enhanced hydrocarbon synthesis from syngas,Design of ruthenium zeolite nanocomposites for enhanced hydrocarbon synthesis from syngas,JOURNAL OF MATERIALS SCIENCE,2021,"Pedrolo, Debora R. Strossi; Ordomsky, Vitaly V.; Schwaab, Marcio; Marcilio, Nilson R.; Khodakov, Andrei Y.",non_OA,Springer_Nature,PERMISSION_REQUIRED,Article,Pedrolo_2021_Design_of_ruthenium_zeolite_nanocomposites_for_enhanced_hydrocarbon_synthesis_from_syngas_3cd7e0d4f9.pdf,non_OA/non-OA/Pedrolo_2021_Design_of_ruthenium_zeolite_nanocomposites_for_enhanced_hydrocarbon_synthesis_from_syngas_3cd7e0d4f9.pdf,12,1.201,1
10.1002/apj.2691,17ba6fceb64adc92,first_page_doi,FALSE,10.1002/apj.2691,10.1002/apj.2691,Dry methane reforming with nickel-cobalt bimetallic catalysts based on halloysite nanoclay modified by alkaline melting method,Dry methane reforming with nickel-cobalt bimetallic catalysts based on halloysite nanoclay modified by alkaline melting method,Dry methane reforming with nickel cobalt bimetallic catalysts based on halloysite nanoclay modified by alkalin,ASIA-PACIFIC JOURNAL OF CHEMICAL ENGINEERING,2021,"Bakhtiari, Kazem; Kootenaei, Amirhossein Shahbazi; Maghsoodi, Sarah; Azizi, Shima; Ghomsheh, Seyed Mostafa Tabatabaei",non_OA,Wiley,PERMISSION_REQUIRED,Article,Bakhtiari_2021_Dry_methane_reforming_with_nickel_cobalt_bimetallic_catalysts_based_on_halloysite_nanoclay_modified_by_alkalin_318a80dc60.pdf,non_OA/non-OA/Bakhtiari_2021_Dry_methane_reforming_with_nickel_cobalt_bimetallic_catalysts_based_on_halloysite_nanoclay_modified_by_alkalin_318a80dc60.pdf,16,28.158,0.939
